12116,42.2,7515,14.1,4909,1.72,1.19,68.2,2855,5.52,7330,,7330,57.83,42.17,28.06,14.11,-0.55,13.55,27.16,9.22,1.06,9.79,3.39,33.75,33.75,9.98,,13.76,1.49,,9.63,14.63,24.26,,27.83,26.36,,9.76,38.28,,32.2,70.48,29.52,0.63,0.25,3.39,,33.68,,,10.84,,1.06,0
4802,58,11,10,3,0.75,,,4,9,62,-15,47,41.8,58.2,11.39,9.58,-5.1,4.47,18.96,2.33,0.56,1.29,8.7,11.5,6.5,31.31,12.87,39.78,17.08,15.75,6.19,5.46,27.74,71.98,0.28,16.51,3.69,2.69,22.89,35.12,30.5,88.51,11.49,1.21,0.96,8.7,3.06,41.12,205.69,-155.08,8.88,0.71,0.56,1
2171,24.8,20,4.7,16,0.32,,,49,2.75,13,-5,7,75.18,24.82,19.01,4.68,1.54,6.22,38.76,3.81,1.82,6.93,1.9,11.35,9.78,45.27,1.29,1.72,0.45,1.58,39.96,6.83,51.34,3.2,10.46,21.31,3.93,5.19,47.25,,0.06,47.31,52.69,1.09,0.88,1.9,,83.25,58,32.78,4.38,61.71,1.82,0
8722,32.4,239,18.5,150,2.88,,,52,,185,-29,156,67.58,32.42,13.96,18.47,0.08,18.54,37.2,11.64,0.44,5.09,1.09,5.54,5.54,9.39,2.28,12.09,1.04,2.57,6.56,1.56,50.72,3.01,0.09,3.5,1.47,,6.14,,2.52,8.66,91.34,8.27,1.49,1.09,,53.01,42.76,518.05,6.88,20.21,0.44,0
2232,17.3,3950,6.5,2672,3.67,1.6,,729,,-401,-1852,-2253,82.67,17.33,5.06,6.49,0.07,6.56,33.57,4.39,1.08,4.74,,69.31,23.94,-8.25,3.04,-3.7,-0.84,6.1,10.42,2.74,48.28,16.29,23.65,32.7,,23.68,57.5,12.93,31.98,102.41,-2.41,0.84,0.29,,,33.98,124.19,1.04,10.74,7.15,1.08,0
13308,27.1,87,18.9,44,1.08,,,41,7.6,116,-12,104,72.89,27.11,8.22,18.89,-4.4,14.49,34.15,9.54,0.72,6.89,2.05,14.44,7.51,9.41,2.63,22.57,2.37,8.12,5.12,1.18,18.39,48.5,1.37,4.32,1.94,,6.53,41.69,3.09,51.32,48.68,2.81,2.03,2.05,0.86,27.01,27.24,28.16,13.51,1.45,0.72,0
10425,46.3,183,13.5,306,2.67,1.11,27,114,11.47,263,-64,198,53.66,46.34,16.57,13.52,-6.29,7.24,,22.67,0.37,8.32,2.78,27.34,10.29,4.62,4.74,14.67,0.65,0.71,5.41,2.72,8.83,19.46,2.44,1.87,3.34,1.13,6.34,54.64,3.1,64.07,35.93,1.39,0.96,2.78,1.52,55.54,38.99,,6.57,1.76,0.37,0
8560,,104,25,67,0.6,0.16,27,97,13,233,-10,222,,,43.08,25.36,-4.76,25.36,36.18,14.43,0.03,0.37,11.36,4.43,,-2.38,2.5,54.04,3.34,0.77,0.24,,,0.71,,,,,,17.11,,90.38,9.62,,,11.36,1.94,,,,,3.61,0.03,1
10794,39.3,6,5.8,3,0.32,,,11,7.82,8,-1,7,60.66,39.34,24.41,5.78,-0.65,5.13,37.39,3.21,1.1,3.54,1.51,5.09,4.1,35.63,1.06,6.37,1.98,19.81,17.48,6.02,43.31,1.82,30.89,7.34,8.15,0.92,21.17,12.41,0.3,33.88,66.12,2.05,1.76,1.51,0.19,55.79,36.67,,6.54,61.57,1.1,0
11533,52.4,26,13.4,4,0.1,,,43,,25,-10,14,47.59,52.41,39.06,13.36,-8.83,4.53,49.79,2.28,0.54,1.22,,,,,5.35,7.46,3.28,3.88,6.22,0.82,19.59,2.73,0.54,,,9.84,12.7,37.28,66.75,116.73,-16.73,1.54,0.8,,,47.12,,,7.75,31.96,0.54,0
14044,65,-41,-47.6,-47,-2.34,,,20,-0.3,-6,-4,-10,34.97,65.03,72.49,-47.61,-6.7,-54.31,,-54.45,0.79,-42.96,10.27,-289.6,-69.01,38.01,4.61,-11.64,0.21,58.59,17.56,2.96,90.04,9.62,0.34,3.91,9.77,15.12,28.79,,61.47,90.26,9.74,3.13,2.64,10.27,3.85,88.45,49.35,183.62,4.13,8.02,0.79,0
1428,40.6,-13,-0.7,-216,-2.02,,,107,,225,-129,95,59.44,40.56,21.66,-0.71,-13.27,-13.98,,-12.21,0.41,-4.98,5.54,-24.51,-0.82,60.63,7.32,5.38,-0.44,3.81,10.69,3.6,18.1,17.36,21.5,6.82,3.86,,10.79,60.68,10.48,81.94,18.06,1.68,1.34,5.54,3.36,58.11,99.86,,6.28,2.37,0.41,0
12046,-6,-102,-36.6,-134,-3.43,0.2,,39,11.58,-7,-15,-22,106.04,-6.04,14.98,-36.61,-5.72,-42.33,,-47.81,0.54,-25.7,1.12,-30.12,-29.87,-48.48,5.46,-7.83,0.16,12.21,17.06,4.17,56.08,42.14,0.83,3.4,2.95,2.5,10.18,,0.91,11.08,88.92,5.51,2.88,1.12,,125.87,31,224.15,2.9,1.47,0.54,0
791,43.2,113,8.1,76,0.54,,,140,4.56,101,-31,70,56.79,43.21,35.13,8.08,0.38,8.46,36.02,5.43,1.78,9.67,1.32,14.07,12.05,15.66,2.23,5.02,0.93,36.72,21.49,2.73,85.6,11.88,2.51,19.86,2.41,,22.33,1.99,,24.31,75.69,3.83,2.61,1.32,0.03,45.18,74.82,63.44,8.08,14.99,1.78,0
8712,2.6,-3,-2,-4,-1.66,,,2,13.62,-10,0,-10,97.43,2.57,4.6,-2.03,-0.85,-2.88,,-3.21,1.45,-4.65,2.24,-9.79,-4.78,20.8,0.13,-7.53,2.35,1.17,26.8,6.88,56.27,37.17,,10.54,1.29,31.52,55.39,,,55.39,44.61,1.02,0.51,2.24,,58.54,16.3,91.47,6.24,3.55,1.45,0
8847,72.2,17,4.3,-22,-0.69,,,32,26.66,159,-395,-236,27.77,72.23,16.23,4.26,-12.65,-8.39,,-5.42,0.21,-1.16,2.09,-2.67,0.71,15.49,100.58,-60.05,10.57,9.54,4.97,1.57,16.09,81.64,2.27,5.41,1.6,2.37,10.54,32.44,9.24,52.22,47.78,1.53,1.38,2.09,0.68,72.25,239.6,,5.05,0.25,0.21,0
9114,25.6,2771924,11,2225272,3820,,,583,1.6,,-1943709,49787,74.39,25.61,14.71,11.05,0.78,11.82,24.73,8.87,1.29,11.41,1.69,18.54,14.86,16.31,7.75,0.2,0.02,26.32,3.47,9.95,53.23,22.78,8.21,7.66,,10.83,22.08,6.33,12.4,40.82,59.18,2.41,1.73,1.69,0.1,10.04,27.59,28.22,36.35,5.78,1.29,0
2575,22,230,10,126,3.78,0.63,16,33,25.57,154,-52,102,77.71,22.29,,10.26,-1.39,8.87,35.37,5.72,1.16,6.62,2.45,15.28,10.31,24.62,2.32,4.54,0.81,3.22,15.4,6.15,42.56,17.71,0.52,10.01,6.31,4.23,21.3,27.73,10.18,59.21,40.79,2,0.87,2.45,0.68,49.5,40.32,80.07,7.37,6.44,1.16,0
4130,,22,35.9,14,2.55,0.61,23.9,5,23.05,24,-2,22,,,35.85,35.95,-8.85,35.95,37.61,22.43,0.05,1.16,9.91,11.73,,4.64,2.85,36.12,1.61,7.05,3.21,,,0.7,,,0.87,,,4.97,,89.91,10.09,,,9.91,0.49,,,,,7.34,0.05,0
9982,,-405,-801,-360,-4.85,,,74,11.72,-166,-34,-200,,,88.06,-800.97,8.65,-792.32,,-712.79,0.07,-48.05,1.15,-59.74,-60.12,7.2,67.17,-394.77,0.55,64.53,3.7,0.9,69.13,2.01,28.85,1.4,2.19,5.24,8.83,,4.45,13.28,86.72,7.82,7.73,1.15,,159.49,,,2.29,2.65,0.07,0
7082,8.8,-1,-2.3,-1,-0.25,,,5,,1,0,1,91.23,8.77,11.1,-2.33,0.02,-2.31,,-2.44,1.06,-2.59,1.81,-4.26,-2.99,31.46,0.39,1.43,-0.59,9.31,9.46,0.22,79.87,0.5,19.63,12.33,4.83,0.04,17.38,27.47,,44.85,55.15,4.59,1.08,1.81,0.5,19.28,30.32,235.06,18.93,195.66,1.06,0
3039,48.8,40,17,55,0.29,,,214,,94,-71,23,51.17,48.83,3.87,17.04,18.33,35.37,34.99,23,0.33,7.69,2.01,17.05,12.96,9,29.97,9.76,0.42,5.39,0.44,1.3,10.34,84.35,5.31,,0.3,15.22,23.49,15.69,10.97,50.16,49.84,0.44,0.25,2.01,0.31,4.55,,,80.24,0.4,0.33,0
6679,68.9,747,23,339,3.09,2.1,71.1,110,35.65,1126,-884,241,31.14,68.86,,23.03,-6.39,16.64,34.05,10.47,0.25,2.67,3.43,9.05,6.65,-0.68,27.28,7.44,0.71,0.26,3.14,2.17,7.3,74.68,16.72,2.49,0.42,2.77,10.24,22.53,38.08,70.85,29.15,0.71,0.33,3.43,0.79,41.31,101.85,17.09,8.84,0.34,0.25,0
3299,60.5,269,32.4,156,1.93,3.57,371.8,81,37.4,379,-587,-208,39.49,60.51,3.46,32.41,-22.44,9.96,,18.28,0.12,2.13,2.44,5.22,4.49,-0.31,70.71,-25.09,-1.34,1.42,,2.82,4.24,91.63,4.13,,3.54,1.64,5.19,53.3,0.61,59.1,40.9,0.81,0.27,2.44,1.3,,60.14,,,0.13,0.12,0
11238,53.9,233,8.5,1294,195.03,10.2,8,7,498.39,372,-237,135,46.1,53.9,41.36,8.5,30.87,39.37,30.6,36.58,0.61,22.36,1.83,40.15,35.9,1.36,8.67,4.94,0.1,17.38,9.93,1.89,29.39,14.96,21.53,,2.8,12.42,18.27,6.95,20.2,45.41,54.59,1.6,1.49,1.83,0.13,51.62,,,7.07,3.95,0.61,0
13276,46.1,177,11,153,0.95,0.16,13.6,162,4.34,131,-37,94,53.92,46.08,24.24,11,0.02,11.02,13.01,9.53,0.91,8.68,2.63,21.75,15.77,-0.77,2.3,5.82,0.61,27.67,13.49,5.05,70.55,13.22,5.15,4.76,8.57,13.26,29.01,21.65,11.37,62.04,37.96,2.43,1.42,2.63,0.57,54.21,33.23,202.13,6.73,6.85,0.91,0
7725,29.2,1556,11.6,1165,2.51,,,466,,1420,-1021,399,70.76,29.24,14.37,11.64,,11.64,28.54,8.54,0.81,6.93,2.48,18.33,12.8,-6.27,7.64,2.99,0.34,10.96,10.12,2.88,34.28,26.99,19.59,6.58,,9.15,25.31,8.17,26.21,59.68,40.32,1.35,0.92,2.48,0.2,45.5,41.05,67.72,8.02,3.08,0.81,1
13591,19.5,243,2.7,223,0.22,0.04,,995,,2093,-218,1875,80.54,19.46,5.65,2.74,0.42,3.16,19.35,2.52,0.67,1.69,2.74,4.7,3.04,-8.12,2.46,21.14,8.4,29.71,5.1,15.12,57.62,25.34,10.25,10.48,,10.1,45.34,11.4,6.7,63.44,36.56,1.27,0.88,2.74,0.31,31.29,74.35,12.71,11.67,2.6,0.67,0
14357,17.2,728,9.4,382,1.56,0.56,129.7,245,12.17,853,-198,655,82.84,17.16,5.73,9.36,-2.11,7.25,36.18,4.91,1.23,6.05,2.19,13.63,9,2.41,2.55,8.42,1.71,13.1,11.36,1.3,45.61,43.39,0.46,5.95,4.8,0.2,11.1,36.63,6.7,54.43,45.57,4.11,2.2,2.19,0.8,30.1,18.66,80.13,12.12,2.71,1.23,1
6689,65.5,5724,29.3,3292,3.36,0.96,27.2,980,19.34,5873,-3261,2612,34.53,65.47,23.94,29.27,-2.35,26.92,37.46,16.83,0.44,7.47,2.43,18.12,13.4,15.28,16.67,13.36,0.79,2.7,3.11,1.1,8.26,88.55,3.18,1.82,1.99,2.01,7.36,19.29,32.16,58.8,41.2,1.12,0.79,2.43,0.47,24.12,40.43,14.72,15.13,0.5,0.44,1
5137,21.1,6137,6.4,3427,2.49,0.35,14,1377,27.66,4779,-2005,2774,78.89,21.11,14.7,6.41,-0.56,5.85,38.91,3.55,1.56,5.54,1.65,9.33,7.93,-2.35,2.09,2.9,0.81,2.3,7.92,1.05,28.48,13.39,1.11,10.61,4.94,,17.81,13.92,7.64,39.36,60.64,1.6,0.57,1.65,0.23,19.65,18.18,51.89,18.57,11.87,1.56,0
8742,69.7,66,20.6,24,0.21,1.15,718.8,115,11.87,148,-366,-218,30.26,69.74,8.97,20.6,-12.93,7.68,,7.58,0.12,0.94,1.98,1.84,3.02,6.76,113.71,-67.74,-8.98,0.66,2.65,1.98,5.29,91.81,1.07,,,3.01,3.01,44.12,2.47,49.6,50.4,1.76,1.1,1.98,0.88,47.42,,,7.7,0.14,0.12,1
8216,9.9,391,5.4,164,0.73,0.4,54.8,237,10.96,446,-224,222,90.13,9.87,3.91,5.37,-2.57,2.8,30.28,2.24,1.24,2.77,2.42,6.93,5.89,-8.84,3.07,3.05,1.36,7.01,11.06,0.74,39.49,38.37,2.28,5.93,3.49,0.26,10.48,37.36,10.79,58.64,41.36,3.77,1.72,2.42,0.9,32.03,21.09,77.66,11.4,3.3,1.24,0
2796,,2,12,2,1.25,0.84,67,2,31.04,4,-4,1,,,56.81,11.56,-4.71,11.56,,9.87,0.04,0.4,10.74,4.6,,1.74,17.05,2.86,0.24,8.59,0.39,,,1.86,,,0.71,,,13.58,,90.69,9.31,,,10.74,1.46,,,,,2.43,0.04,1
2251,19.9,65,3.8,46,1.79,0.48,27,26,8.23,118,-27,91,80.07,19.93,15.26,3.77,0.41,4.18,36.43,2.65,2.92,7.78,2.96,22.49,20.25,9.84,1.55,5.28,1.99,40.92,20.28,11.69,72.89,14.48,11.23,0.49,33.78,22.58,56.94,,9.27,66.2,33.8,1.28,1.07,2.96,,26.42,1.09,,13.81,20.62,2.92,0
8206,33,374,18.4,336,3.06,2.08,68,74,9.57,556,-425,131,67.05,32.95,2.89,18.41,-1.97,16.44,,11.24,1.1,12.41,2.77,34.42,18.07,10.35,20.87,6.45,0.39,1.45,8.92,1.63,14.38,78.2,7.42,5.12,2.52,1.07,10.65,39.52,13.76,63.93,36.07,1.35,0.97,2.77,1.12,27.04,26.37,11.44,13.5,1.5,1.1,0
10765,48.5,109,19.4,112,0.36,,,307,2.18,215,-109,106,51.46,48.54,6.13,19.41,-1.99,17.42,,19.8,0.62,12.28,1.32,17.33,15.16,1.76,19.26,18.89,0.95,6.21,3.43,0.39,19.29,60.96,19.75,,0.76,8.45,9.3,9.55,5.49,24.34,75.66,2.08,1.04,1.32,0.15,15.75,75.21,47.74,23.18,0.97,0.62,0
3816,42,935,19.9,543,4.98,,,109,20,862,-115,748,58.02,41.98,20.43,19.94,-1.09,18.84,37.19,11.57,0.99,11.43,2.3,28.64,16.84,4.21,2.44,15.93,1.38,3.07,11.87,2.54,19.34,10.35,3.35,3.78,5.7,2.94,21.05,20.2,15.22,56.47,43.53,0.92,0.71,2.3,0.46,46.87,22.97,36.03,7.79,9.42,0.99,0
12304,14.1,75,1.8,-139,-2.05,2.74,,75,10.07,376,-339,37,85.89,14.11,10.85,1.78,-5.76,-3.98,,-3.64,1.39,-5.06,4.88,-21.7,-2.7,-27.25,8.05,0.88,-0.27,0.19,7.16,0.28,20.68,58.38,6.47,13.53,2.73,6.53,26.77,72.55,0.68,100,,0.97,0.35,4.88,2.81,22.58,37.15,30.72,16.16,2.65,1.39,0
9952,,11,22.9,8,0.57,,,8,8.09,15,-2,13,,,48.57,22.94,-2.78,22.94,30.26,10.29,0.04,0.42,16.15,7.28,,2.22,3.57,27.79,1.74,3.98,,,,2.18,,,,,,5.6,,91.37,8.63,,,16.15,0.9,,,,,1.89,0.04,1
11216,30.3,1405,10.9,932,3.4,1,34.9,274,23.86,973,-234,740,69.68,30.32,19.42,10.9,-1.51,9.38,24.28,7.23,0.74,5.33,2.89,14.27,10.6,4.38,1.81,5.74,0.79,9.86,12.25,3.03,33,8.54,5.43,7.46,10.95,,21.19,21.63,22.56,65.39,34.61,1.56,1.04,2.89,0.62,59.32,49.84,60.79,6.15,8.75,0.74,0
10859,22.9,51,5.1,44,0.82,,,53,4.96,-13,-14,-27,77.06,22.94,19.62,5.07,-0.51,4.56,4.95,4.45,1.61,7.14,2.13,16.42,13.6,12.25,1.41,-2.66,-0.61,3.58,33.45,6.86,48.19,4.72,0.85,22.82,1.58,6.36,30.76,16.56,5.77,53.09,46.91,1.56,1.2,2.13,0.35,64.42,73.46,3.66,5.67,37.4,1.61,0
11294,32.8,242,23.2,165,1.26,0.67,28,132,5.13,174,-64,109,67.17,32.83,9.67,23.16,-1.24,21.92,27.99,15.79,1,15.83,2.23,36.99,25.2,-2.82,6.19,10.49,0.66,4.44,11.4,2.13,36.72,36.18,4.26,5.26,,6.91,18.55,18.82,17.58,54.95,45.05,1.98,0.95,2.23,0.42,41.71,28.01,115.93,8.75,2.79,1,0
7314,10.6,-3,-0.4,-9,-0.17,,,56,,45,-61,-15,89.44,10.56,3.63,-0.36,-0.7,-1.06,,-1.03,1.36,-1.4,1.68,-2.27,-0.54,12.03,7.16,-1.82,1.63,2.37,7.5,1.86,27.24,55.34,0.82,11.17,,1.72,12.98,21.37,6.16,40.51,59.49,2.1,0.76,1.68,0.36,19.64,16.98,49.72,18.58,2.46,1.36,0
6750,14.9,4026,6.7,2742,2.05,0.9,32.7,1158,17.01,3879,-2830,1049,85.07,14.93,4.65,6.71,-0.71,6,22.69,4,0.86,3.46,3.79,13.3,8.36,11.76,4.72,1.75,0.38,7.87,13.91,1.12,33.84,24.99,15.19,6.9,3.56,3.93,19.7,26.45,21.67,67.81,32.19,1.72,1.11,3.79,1,42.42,40.71,54.16,8.6,3.43,0.86,0
4879,14.2,11,0.2,141,1.22,,,116,3.27,622,-78,545,85.82,14.18,7.55,0.19,1.64,1.82,1.87,2.46,1.01,2.49,2.24,5.88,7.28,16.83,1.35,9.5,3.85,9.29,4.01,9.26,28.1,61.24,6.1,5.73,,18.76,36.02,,19.35,55.37,44.63,0.78,0.55,2.24,,11.83,22.7,13.63,30.85,1.56,1.01,1
635,31,2616,14,1823,4.09,2.12,52,446,12.43,2429,-989,1439,68.77,31.23,17,14.32,-1.64,12.69,23.15,9.98,1.03,10.27,3.53,32.2,19.6,9.07,5.42,7.88,0.79,2.56,13.89,3.36,33.06,43.89,7.09,7.86,9.97,2.94,26.73,23.83,21.11,71.67,28.33,1.24,0.62,3.53,0.84,48.93,38.57,74.98,7.46,2.32,1.03,0
8776,67,-3,-33,-6,-0.22,,,29,2,2,0,2,32.58,67.42,108.64,-33.03,-4.84,-37.87,,-71.93,0.16,-11.49,1.27,-14.96,-12.02,-37.06,0.11,25.31,-0.35,6.46,3.34,3.69,14.65,0.06,65.06,,2.54,8.55,21,,,21,79,0.7,0.47,1.27,,55.74,407.4,-263.58,6.55,211.71,0.16,0
5098,51.6,71,14.2,44,1.06,0.4,37,42,20.81,107,-37,69,48.38,51.62,17.07,14.15,,14.15,36.33,8.86,0.26,2.27,2.25,5.19,5.14,-8.77,7.41,13.82,1.56,4.77,2.18,0.93,8.37,59.92,1.88,0.73,1.2,3.44,5.49,32.23,17.9,55.61,44.39,1.52,1.27,2.25,0.72,30.14,19.13,26.49,12.11,0.43,0.26,0
1910,17,1643,4.6,1384,4,,,346,,1339,-3871,-2533,82.97,17.03,11.54,4.59,0.8,5.4,12.69,3.87,0.91,3.54,2.83,13.57,8.79,30.54,10.82,-7.08,-1.83,25.99,13.18,10.59,68.2,22.52,1.51,18.5,,18.01,51.86,1.46,11.38,64.7,35.3,1.32,0.8,2.83,0.04,51.1,90.06,48.55,7.14,4.12,0.91,0
6333,49.8,231,16.2,370,1.63,,,227,7.46,274,-86,188,50.19,49.81,16.24,16.2,-1.19,15,,26.16,0.71,18.7,1.45,28.46,26.16,-11.16,6.02,13.13,0.51,30.62,5.91,6.41,50.25,10.61,5.06,3.19,6.98,6.74,17.07,7.31,6.85,31.23,68.77,2.94,2.14,1.45,0.11,39.05,38.73,71.17,9.35,6.16,0.71,0
5813,84.6,203,40,106,0.98,,,108,3.43,344,-707,-363,15.41,84.59,10.08,40,-7.29,32.7,36,20.69,0.38,7.83,2.14,18.03,11.99,110.85,139.6,-71.64,-3.44,1.72,4.55,1.27,7.55,84.69,7.75,2.83,8.31,1.94,13.17,39.13,1,53.31,46.69,0.57,0.48,2.14,0.84,42.23,199.05,-146.93,8.64,0.47,0.38,0
1906,30.6,33,4,12,0.62,,,20,1.59,20,-15,5,69.44,30.56,19.34,4.04,-1.95,2.09,28.97,1.49,1.64,2.43,16.19,41.54,9.62,8.48,1.81,0.59,0.4,1.35,16.25,7.09,24.69,29.61,6.62,3.21,6.78,4.08,15.74,65.81,12.28,93.82,6.18,1.57,1.12,16.19,11.16,40.45,10.82,,9.02,6.02,1.64,0
2345,21.5,324,9.4,215,1.11,0.2,32.7,194,18.59,596,-255,341,78.46,21.54,11.34,9.45,-4.54,4.9,32.14,6.23,0.4,2.48,2.13,5.87,4.56,-27.57,7.45,9.95,1.59,2.94,9.6,3.16,15.7,3.63,4.34,0.82,4.26,4.86,11.34,32.06,9.58,52.98,47.02,1.38,1.11,2.13,0.68,72.24,12.54,,5.05,10.36,0.4,0
9592,32.6,8638,9.9,5013,4,3.49,107.7,1254,4.05,5133,-4185,948,67.39,32.61,20.01,9.89,-2.16,7.73,25.84,5.74,0.88,5.07,2.8,14.4,11.57,-11.37,4.79,1.09,0.19,5.41,13.51,7.94,51.69,26.9,8.68,7.11,,19.48,30.5,4.97,28.84,64.31,35.69,1.7,0.81,2.8,0.14,54.88,41.13,165.18,6.65,3.44,0.88,0
13974,16.8,-2,-0.6,-35,-2.18,,,16,5.54,-4,-2,-6,83.19,16.81,15.72,-0.59,-5.14,-5.73,,-12.17,0.8,-9.7,4.27,-38.76,-8.42,-25.28,0.55,-2,0.16,1.61,15.44,1.9,47.54,11.71,0.79,13.93,4.63,2.16,30.41,33.49,12.7,76.6,23.4,1.56,0.56,4.27,1.51,69.89,80.82,148.64,5.22,7.29,0.8,0
3426,23.2,232379,7.1,95058,69.63,,,1365,44.06,411170,-303680,107490,76.8,23.2,7.76,7.14,-1.91,5.23,42.6,3.59,0.9,3.24,3.22,9.54,6.16,-8.74,9.33,3.3,1.13,4.36,9.92,3.96,26,60.09,3.85,9.75,0.32,8.73,25.36,19.6,23.96,68.92,31.08,1.03,0.56,3.22,0.63,41.76,71.46,11.2,8.74,1.63,0.9,0
1072,,883,21,718,11.87,1.72,14.5,58,79.28,1227,,1227,,,,20.96,,20.96,9.26,16.23,0.27,4.41,3.73,16.94,,0.56,,29.15,1.71,4.69,10.03,,,,,0.84,,,,3.87,,73.05,26.95,,,3.73,0.14,,,,,,0.27,0
13325,32.3,-26,-6.1,-38,-1.12,0.26,94.3,34,7.13,70,-1,69,67.66,32.34,19.6,-6.13,-1.78,-7.9,,-9.16,0.76,-6.96,2.62,-17.81,-8.64,13.5,0.26,16.43,-1.79,9.19,16.66,12.56,42.71,5.47,1.1,11.83,4.63,9.75,29.35,22.94,9.59,61.88,38.12,1.46,0.88,2.62,0.6,48.03,78.38,4.57,7.6,11.54,0.76,0
14562,6.2,-165,-1.6,-440,-2.81,0.2,,157,14.96,727,-306,421,93.78,6.22,2.49,-1.61,-2.45,-4.05,,-4.29,1.12,-4.8,4.03,-18.68,-4.18,-11.34,2.98,4.1,-0.96,16.54,13.62,0.22,47.55,43.44,7.1,,5.29,18.21,25.45,32.54,17.18,75.17,24.83,1.87,1.19,4.03,1.31,46.56,2.79,112.94,7.84,2.45,1.12,0
8880,71,5,2,-20,-0.98,2.38,,21,6,35,-13,22,29.03,70.97,65.43,1.8,-10.85,-9.05,,-7.57,0.18,-1.33,13.7,-15.4,0.03,1.66,4.99,8.74,-1.14,0.83,3.74,1.78,6.35,27.25,62.48,,0.11,2.73,3.05,21.16,75.79,100,,2.24,1.61,13.7,2.69,79.18,,,4.61,0.62,0.18,0
2135,81,2,2,4,0.13,,,33,6,20,-5,15,18.79,81.21,46.91,1.96,3.42,5.39,26.24,3.97,0.46,1.82,1.16,2.15,0.78,5.28,4.63,14.49,3.65,32.47,4.24,2.22,39.85,3.63,31.1,1.22,2.55,5.13,8.9,,4.62,13.52,86.48,4.48,4.13,1.16,,45.65,45.31,37.4,8,12.35,0.46,0
5199,30,212,12.2,131,2.47,,,53,15,224,-121,103,69.93,30.07,12.48,12.24,-1.58,10.66,30.77,7.54,1.15,8.69,2.05,18.72,15.18,61.16,6.97,5.98,0.79,19.06,21.95,3.17,46.96,40.9,1.24,8.55,6.03,3.32,19.11,16.47,15.69,51.27,48.73,2.45,2.15,2.05,0.35,67.37,35.41,44.92,5.42,2.78,1.15,0
2400,42.5,142,26.1,106,2.62,,,40,14.34,41,-50,-9,57.54,42.46,11.49,26.11,0.6,26.71,27.17,19.45,0.79,15.3,1.22,18.33,17.85,9.53,9.24,-1.74,-0.09,14.1,25.28,3.53,75.56,23.63,0.81,4.66,3.39,7.52,16.71,0.13,0.96,17.8,82.2,4.52,2.36,1.22,,105.62,34.36,308.08,3.46,3.59,0.79,0
5091,59,145,7,108,0.71,,,152,5,153,-34,120,40.72,59.28,46.25,7.34,-2.87,4.46,38.66,4.5,0.75,3.38,4.98,17.04,10.55,-1.92,1.69,6.05,1.11,12.16,9.2,4.24,26.09,35.21,18.01,3.47,9.66,2.22,15.35,,64.56,79.92,20.08,1.7,1.39,4.98,1.51,49.12,44.25,11.03,7.43,1.99,0.75,0
7200,72,93,5,-40,-0.18,1.12,,462,27,463,-1128,-665,28.31,71.69,11.63,4.74,-9.99,-5.24,,-4.04,0.07,-0.29,2.19,-0.63,1.67,30.83,57.55,-33.91,16.74,0.37,0.63,0.65,1.64,85.42,12.94,,,2.24,2.24,43.17,6.73,52.15,47.85,0.73,0.44,2.19,0.94,29.03,,,12.57,0.09,0.07,0
13983,10.9,159,4,92,1.07,0.12,11.7,87,6.74,260,-240,20,89.11,10.89,4.99,4.02,-0.66,3.36,31.03,2.33,1.61,3.75,2.97,11.5,7.16,2.63,6.04,0.51,0.22,2.4,23.42,0.6,38.82,50.93,7.28,,,28.91,30.8,28.09,7.48,66.37,33.63,1.26,0.84,2.97,0.84,51.63,,,7.07,3.23,1.61,1
8714,,13,19,9,1.87,1.04,51,5,29,23,-4,19,,,49.38,19.4,-4.26,19.4,30.45,13.49,0.05,0.64,10.65,6.47,,0.99,5.73,29.77,2.21,3.5,1.51,,,2.03,,0.08,1.02,,,1.71,,90.61,9.39,,,10.65,0.18,,,,,2.33,0.05,0
7924,82,98,15,66,2.23,,,30,6.71,93,-8,84,17.85,82.15,67.01,15.13,0.04,15.17,32.5,10.24,2.53,25.96,1.44,36.96,36.88,11.48,1.3,13.01,1.27,26.5,3.08,6.35,49.58,23.1,4.89,2.63,6.13,15.49,26.5,,4.09,30.59,69.41,1.87,1.12,1.44,,1.79,23.63,93.91,204.26,10.59,2.53,1
2230,45,341,30,347,6.35,0.3,5,54,12,354,-102,253,54.65,45.35,7.91,29.68,-0.73,28.95,,23.31,0.51,11.88,4.87,93.04,14.18,19.79,8.86,21.96,0.73,5.67,63.44,0.86,74.31,16.8,8.89,2.37,3.34,,5.72,52.09,21.65,79.46,20.54,13,12.09,4.87,2.54,23.26,36.23,45.74,15.7,3.13,0.51,0
11719,,203,44.5,138,1.98,1.29,64.6,70,24.57,178,-5,173,,,30.57,44.45,-4.93,44.45,32.2,30.09,0.04,1.11,7.34,8.18,,0.24,1.15,37.8,1.25,6.81,0.28,,,0.58,,,,,,8.54,,86.38,13.62,,,7.34,0.63,,,,,6.08,0.04,0
3637,40.1,20,4.6,13,0.48,,,27,9,68,-60,8,59.89,40.11,29.77,4.62,-0.26,4.36,29.85,3.06,1.19,3.64,1.51,5.37,5.16,14.07,14.06,1.95,0.64,11.78,3.46,3.2,19.49,76.59,2.69,3.14,14.37,,17.51,1.31,14.8,33.62,66.38,1.11,0.87,1.51,0.02,9.96,17.61,-2.23,36.66,1.54,1.19,1
